Timestamp,Source_IP,Destination_IP,Protocol,Activity,Threat_Type,Severity,Status,Label
4/2/2026 11:18,192.168.88.66,172.18.86.238,DNS,Repeated requests,Brute Force,Low,Monitored,Normal
4/5/2026 23:52,172.21.232.208,10.162.149.2,TCP,Abnormal lookup,DNS Poisoning,Medium,Detected,Suspicious
3/26/2026 15:52,192.168.125.20,192.168.3.11,DNS,Abnormal lookup,DNS Poisoning,High,Blocked,Suspicious
2/12/2026 14:11,172.30.97.19,10.5.52.69,HTTP,Unauthorized access,SQL Injection,Low,Blocked,Normal
2/5/2026 23:44,172.20.234.132,10.104.237.9,ARP,Normal traffic,SQL Injection,Low,Blocked,Suspicious
1/29/2026 17:06,172.17.206.23,172.31.142.233,UDP,Suspicious packet flow,Brute Force,Medium,Blocked,Suspicious
3/4/2026 14:06,10.203.228.52,10.161.124.146,UDP,Regular communication,Malware Activity,Medium,Monitored,Normal
1/19/2026 20:00,192.168.12.16,192.168.37.25,HTTP,Regular communication,SQL Injection,High,Detected,Suspicious
1/26/2026 7:03,192.168.144.205,172.24.20.0,DNS,High request rate,DDoS,Medium,Detected,Suspicious
3/4/2026 15:09,192.168.51.94,192.168.188.231,HTTP,Connection retry,DNS Poisoning,Medium,Blocked,Suspicious
4/13/2026 19:07,192.168.90.62,172.17.227.25,TCP,Regular communication,SQL Injection,Low,Detected,Normal
1/21/2026 4:24,192.168.89.150,172.16.97.21,ARP,Normal traffic,Brute Force,Low,Blocked,Normal
4/13/2026 19:18,172.28.85.45,10.117.63.15,DNS,Connection retry,SQL Injection,Medium,Monitored,Normal
4/19/2026 6:54,172.21.40.219,172.26.107.177,DNS,Normal traffic,Malware Activity,Low,Detected,Normal
3/17/2026 11:20,172.21.149.177,192.168.174.210,ARP,Abnormal lookup,ARP Spoofing,High,Detected,Suspicious
2/9/2026 7:22,10.182.160.198,172.25.9.172,HTTP,Abnormal lookup,SQL Injection,Low,Detected,Normal
1/13/2026 12:45,172.30.59.56,172.24.73.159,UDP,Connection retry,Malware Activity,High,Monitored,Suspicious
4/22/2026 21:04,10.110.143.82,10.214.141.72,TCP,Suspicious packet flow,Brute Force,High,Monitored,Normal
4/4/2026 1:03,192.168.11.27,172.16.63.202,TCP,Normal traffic,Phishing,Medium,Detected,Normal
1/24/2026 10:06,10.243.11.159,192.168.21.172,ARP,Repeated requests,ARP Spoofing,High,Blocked,Suspicious
3/29/2026 2:00,172.30.164.80,192.168.44.0,TCP,Normal traffic,DNS Poisoning,High,Blocked,Normal
1/10/2026 11:04,172.25.176.13,10.247.245.137,ARP,High request rate,SQL Injection,Medium,Detected,Normal
4/10/2026 16:15,172.28.163.140,192.168.189.187,DNS,High request rate,SQL Injection,Low,Monitored,Normal
1/18/2026 23:45,172.26.18.139,192.168.230.12,DNS,Suspicious packet flow,DNS Poisoning,Low,Blocked,Suspicious
1/30/2026 15:13,172.19.253.104,172.22.241.57,DNS,Connection retry,DDoS,High,Monitored,Suspicious
2/11/2026 12:41,172.16.169.16,172.28.205.60,TCP,Suspicious packet flow,DNS Poisoning,Medium,Detected,Suspicious
3/6/2026 3:33,172.18.169.24,192.168.128.95,DNS,Abnormal lookup,SQL Injection,Low,Monitored,Normal
2/1/2026 1:41,10.58.14.8,10.188.199.120,UDP,Connection retry,SQL Injection,Medium,Blocked,Normal
1/26/2026 7:20,192.168.223.22,192.168.97.241,HTTP,Suspicious packet flow,Phishing,Medium,Monitored,Normal
3/25/2026 14:46,172.18.139.122,10.233.206.80,ARP,Connection retry,ARP Spoofing,High,Monitored,Suspicious
3/24/2026 5:57,10.206.45.93,192.168.193.232,TCP,Suspicious packet flow,ARP Spoofing,Medium,Monitored,Suspicious
3/7/2026 7:14,192.168.168.130,172.30.148.7,UDP,Normal traffic,DDoS,High,Monitored,Normal
3/2/2026 9:00,10.97.240.77,192.168.147.241,HTTP,Normal traffic,DDoS,Low,Blocked,Suspicious
4/10/2026 15:52,10.214.18.4,10.176.227.84,DNS,Suspicious packet flow,DDoS,Medium,Blocked,Normal
3/6/2026 11:43,10.53.167.50,10.255.20.208,UDP,Suspicious packet flow,Malware Activity,Medium,Monitored,Suspicious
4/29/2026 3:29,10.6.114.252,10.139.108.127,HTTP,Normal traffic,SQL Injection,High,Monitored,Suspicious
2/28/2026 16:13,10.116.18.63,10.91.84.76,HTTP,Repeated requests,Brute Force,Low,Blocked,Suspicious
1/22/2026 12:56,172.26.189.89,10.188.131.1,ARP,High request rate,Phishing,Low,Monitored,Suspicious
3/21/2026 9:13,172.19.147.53,10.62.35.196,DNS,Normal traffic,ARP Spoofing,High,Detected,Suspicious
1/6/2026 3:15,10.120.159.186,192.168.36.215,HTTP,Repeated requests,Brute Force,Low,Blocked,Suspicious
2/7/2026 13:58,192.168.157.62,172.20.127.241,DNS,Unauthorized access,DDoS,High,Blocked,Normal
2/5/2026 18:15,172.28.108.147,10.148.179.17,TCP,Suspicious packet flow,ARP Spoofing,Low,Monitored,Suspicious
1/17/2026 6:55,172.17.16.182,192.168.79.17,DNS,High request rate,DDoS,Low,Monitored,Normal
1/21/2026 2:39,172.30.11.220,192.168.122.99,ARP,Unauthorized access,ARP Spoofing,Low,Detected,Suspicious
2/23/2026 15:54,10.69.50.253,10.243.136.191,DNS,Regular communication,Malware Activity,High,Monitored,Suspicious
2/21/2026 21:29,10.40.146.249,192.168.159.129,ARP,Abnormal lookup,DNS Poisoning,Low,Blocked,Suspicious
5/1/2026 4:17,10.28.228.48,10.8.53.73,TCP,Normal traffic,DNS Poisoning,Medium,Monitored,Normal
4/1/2026 19:02,172.23.176.40,192.168.135.23,HTTP,Suspicious packet flow,ARP Spoofing,Medium,Detected,Suspicious
1/6/2026 23:09,10.170.72.84,172.24.174.63,DNS,Connection retry,SQL Injection,Low,Blocked,Normal
4/9/2026 21:27,192.168.41.111,10.59.213.194,HTTP,Regular communication,Malware Activity,High,Blocked,Normal
1/7/2026 3:03,192.168.42.25,10.218.215.113,DNS,Connection retry,SQL Injection,Low,Detected,Normal
3/7/2026 7:23,172.26.226.2,192.168.219.70,DNS,Connection retry,Phishing,Medium,Detected,Normal
3/12/2026 4:25,10.71.75.239,10.67.196.134,UDP,Connection retry,Malware Activity,Medium,Detected,Suspicious
3/6/2026 21:29,192.168.57.26,172.29.104.83,ARP,Abnormal lookup,DDoS,Low,Blocked,Suspicious
3/21/2026 5:50,172.29.174.146,10.122.61.198,HTTP,Suspicious packet flow,ARP Spoofing,Low,Monitored,Normal
4/1/2026 7:04,10.238.243.96,172.19.171.27,TCP,High request rate,Phishing,Low,Monitored,Normal
4/7/2026 19:28,172.28.252.51,10.118.44.85,ARP,Unauthorized access,Brute Force,Low,Blocked,Normal
3/16/2026 16:26,10.143.46.182,192.168.112.211,ARP,Unauthorized access,DDoS,Medium,Blocked,Suspicious
3/10/2026 20:48,10.167.129.71,172.16.136.105,HTTP,High request rate,SQL Injection,High,Blocked,Normal
3/27/2026 4:00,192.168.145.45,10.1.10.89,UDP,Repeated requests,SQL Injection,Medium,Blocked,Normal
4/30/2026 10:15,192.168.103.117,192.168.181.242,ARP,Connection retry,Phishing,High,Detected,Normal
4/18/2026 22:15,172.26.168.129,172.20.195.114,UDP,High request rate,ARP Spoofing,Medium,Monitored,Normal
3/4/2026 5:54,10.161.241.59,192.168.157.37,ARP,High request rate,Brute Force,High,Monitored,Normal
1/19/2026 20:47,172.28.186.166,192.168.219.230,TCP,Regular communication,Brute Force,High,Monitored,Suspicious
1/17/2026 10:39,192.168.212.110,172.25.18.9,HTTP,Suspicious packet flow,SQL Injection,Low,Monitored,Normal
4/28/2026 23:16,10.252.60.231,192.168.107.249,ARP,Regular communication,DDoS,Low,Detected,Suspicious
4/5/2026 22:57,172.26.42.238,10.51.35.234,HTTP,Suspicious packet flow,DDoS,Low,Monitored,Suspicious
4/21/2026 13:58,172.27.244.64,172.31.121.197,TCP,Repeated requests,DDoS,Medium,Monitored,Suspicious
2/27/2026 4:27,172.28.80.147,192.168.98.137,ARP,Abnormal lookup,DDoS,High,Blocked,Normal
4/29/2026 22:44,10.209.190.93,192.168.174.149,UDP,Normal traffic,DNS Poisoning,Low,Blocked,Suspicious
4/12/2026 2:27,172.25.53.255,10.253.129.22,TCP,Normal traffic,Brute Force,Low,Blocked,Normal
4/26/2026 7:12,192.168.26.123,172.18.40.121,DNS,Regular communication,DNS Poisoning,High,Detected,Normal
2/4/2026 11:26,192.168.199.77,172.31.159.84,HTTP,Connection retry,ARP Spoofing,High,Monitored,Normal
3/10/2026 7:55,192.168.69.188,192.168.127.68,DNS,Repeated requests,Phishing,High,Detected,Suspicious
2/18/2026 23:02,10.126.34.212,172.26.179.3,DNS,Unauthorized access,SQL Injection,Low,Blocked,Suspicious
3/1/2026 9:12,192.168.22.9,192.168.103.251,HTTP,Repeated requests,Phishing,Medium,Monitored,Suspicious
2/26/2026 0:32,10.76.252.162,192.168.95.248,HTTP,Regular communication,DNS Poisoning,Low,Blocked,Normal
2/6/2026 2:39,10.218.143.181,192.168.22.27,TCP,Suspicious packet flow,SQL Injection,Medium,Detected,Normal
2/5/2026 19:12,10.158.218.66,10.50.7.77,DNS,Connection retry,DNS Poisoning,High,Monitored,Suspicious
1/26/2026 0:14,10.212.76.224,10.191.155.219,ARP,Connection retry,Phishing,Medium,Detected,Normal
3/29/2026 20:56,192.168.66.216,192.168.54.81,ARP,High request rate,Brute Force,High,Blocked,Suspicious
1/24/2026 10:14,10.26.119.6,172.26.66.74,UDP,Abnormal lookup,Brute Force,Medium,Blocked,Normal
2/6/2026 4:37,192.168.46.86,172.28.166.201,ARP,High request rate,SQL Injection,High,Detected,Normal
4/8/2026 6:11,172.30.220.27,192.168.14.44,TCP,Connection retry,DDoS,Medium,Detected,Suspicious
2/21/2026 15:01,172.29.198.63,172.29.143.237,ARP,Regular communication,DDoS,Medium,Blocked,Suspicious
5/3/2026 0:31,192.168.46.28,10.49.213.158,UDP,Connection retry,DNS Poisoning,Medium,Monitored,Normal
4/20/2026 21:43,192.168.249.142,192.168.250.158,HTTP,Repeated requests,ARP Spoofing,Medium,Blocked,Suspicious
1/15/2026 19:16,10.243.130.130,10.25.157.107,TCP,Suspicious packet flow,DNS Poisoning,Low,Detected,Suspicious
4/24/2026 10:41,172.28.90.143,172.30.202.57,ARP,Repeated requests,Malware Activity,Medium,Blocked,Suspicious
2/9/2026 6:04,10.59.17.41,10.115.5.42,DNS,Repeated requests,ARP Spoofing,Medium,Detected,Normal
2/18/2026 14:15,10.1.30.185,192.168.214.173,ARP,Regular communication,Brute Force,Low,Blocked,Suspicious
1/22/2026 6:20,192.168.173.193,10.245.213.181,DNS,Normal traffic,Malware Activity,Medium,Detected,Normal
4/21/2026 15:31,10.60.50.9,10.116.245.1,TCP,Unauthorized access,SQL Injection,Low,Monitored,Normal
2/11/2026 17:54,172.25.169.86,172.16.21.150,TCP,Suspicious packet flow,Brute Force,Medium,Detected,Suspicious
3/24/2026 11:33,172.21.44.45,172.19.202.184,ARP,Connection retry,Brute Force,Low,Detected,Suspicious
1/5/2026 4:46,10.84.37.238,10.181.12.20,ARP,Regular communication,Phishing,High,Blocked,Suspicious
4/20/2026 23:41,10.120.179.73,10.36.114.180,ARP,Repeated requests,Phishing,High,Monitored,Normal
2/17/2026 13:23,172.30.203.181,172.28.174.160,TCP,Normal traffic,Phishing,Medium,Monitored,Suspicious
3/6/2026 10:28,172.23.240.114,192.168.127.100,ARP,Suspicious packet flow,ARP Spoofing,High,Monitored,Normal
4/6/2026 1:02,192.168.26.87,10.234.168.207,TCP,Repeated requests,Phishing,Medium,Monitored,Normal
1/7/2026 5:50,192.168.69.164,192.168.239.246,UDP,Regular communication,DDoS,High,Monitored,Suspicious
3/8/2026 22:56,172.22.198.103,192.168.99.241,DNS,Normal traffic,Brute Force,Medium,Monitored,Normal
4/18/2026 8:42,172.21.26.81,192.168.56.164,UDP,Suspicious packet flow,Brute Force,High,Monitored,Normal
3/29/2026 15:51,172.19.51.181,192.168.179.211,HTTP,Repeated requests,Brute Force,Medium,Blocked,Normal
2/3/2026 15:04,192.168.253.99,10.26.134.100,ARP,High request rate,Brute Force,Medium,Detected,Normal
1/13/2026 11:51,192.168.99.114,172.28.95.30,HTTP,Connection retry,Phishing,Medium,Monitored,Normal
1/10/2026 5:09,192.168.0.105,192.168.241.33,ARP,High request rate,DNS Poisoning,High,Detected,Suspicious
1/1/2026 21:11,172.24.237.152,192.168.77.101,DNS,Connection retry,Malware Activity,Low,Blocked,Normal
4/8/2026 3:29,192.168.72.41,192.168.86.209,HTTP,High request rate,ARP Spoofing,Medium,Monitored,Suspicious
2/27/2026 4:37,10.219.191.205,172.23.104.169,DNS,Unauthorized access,Brute Force,High,Monitored,Normal
1/11/2026 21:27,10.185.139.1,172.28.0.33,ARP,Normal traffic,Malware Activity,Low,Detected,Suspicious
5/2/2026 5:27,10.110.11.6,172.25.11.237,UDP,Suspicious packet flow,Malware Activity,Low,Monitored,Suspicious
3/15/2026 6:49,172.22.69.17,192.168.184.240,DNS,Regular communication,Malware Activity,Medium,Monitored,Suspicious
2/25/2026 20:32,10.35.85.88,192.168.251.55,UDP,Suspicious packet flow,DNS Poisoning,Low,Detected,Normal
2/16/2026 10:50,172.25.226.232,192.168.243.4,DNS,Repeated requests,Malware Activity,Low,Monitored,Suspicious
2/9/2026 14:08,192.168.170.119,10.172.78.24,DNS,Repeated requests,Malware Activity,High,Detected,Suspicious
3/18/2026 23:29,10.52.150.50,192.168.53.153,DNS,Abnormal lookup,Phishing,High,Monitored,Suspicious
4/22/2026 20:56,192.168.106.252,172.20.113.54,UDP,Repeated requests,DDoS,Medium,Detected,Suspicious
1/8/2026 14:44,172.16.200.21,10.58.52.233,UDP,Abnormal lookup,SQL Injection,High,Monitored,Normal
2/12/2026 22:39,192.168.220.209,10.2.223.210,UDP,Repeated requests,Malware Activity,Medium,Monitored,Normal
3/16/2026 1:14,192.168.6.253,10.62.163.70,ARP,Abnormal lookup,SQL Injection,Medium,Detected,Suspicious
3/27/2026 10:57,192.168.85.17,10.79.0.53,UDP,Repeated requests,Brute Force,Medium,Blocked,Suspicious
4/5/2026 23:09,172.23.41.204,10.110.191.54,TCP,Suspicious packet flow,ARP Spoofing,Low,Blocked,Suspicious
1/6/2026 13:14,172.25.10.245,192.168.5.79,HTTP,Repeated requests,SQL Injection,Low,Monitored,Normal
3/7/2026 17:21,192.168.153.125,192.168.116.127,ARP,Repeated requests,SQL Injection,Low,Blocked,Normal
2/16/2026 4:22,10.42.229.158,10.132.106.26,DNS,Abnormal lookup,DDoS,Medium,Blocked,Normal
2/6/2026 10:11,192.168.145.123,172.21.115.243,HTTP,Connection retry,ARP Spoofing,Low,Blocked,Normal
1/18/2026 11:11,172.19.12.75,172.18.35.204,HTTP,High request rate,Brute Force,Low,Blocked,Suspicious
4/3/2026 17:07,192.168.248.143,172.17.68.38,DNS,Suspicious packet flow,DDoS,High,Detected,Normal
1/4/2026 1:35,192.168.120.177,172.30.234.246,TCP,Normal traffic,Malware Activity,Medium,Detected,Suspicious
2/22/2026 9:51,192.168.39.168,10.200.25.58,DNS,Connection retry,DDoS,Medium,Blocked,Normal
4/8/2026 6:31,172.18.82.221,192.168.226.81,DNS,High request rate,DNS Poisoning,High,Detected,Suspicious
3/15/2026 20:31,192.168.168.170,10.176.233.12,DNS,Normal traffic,Brute Force,Medium,Blocked,Normal
3/20/2026 20:59,192.168.226.187,172.17.30.252,TCP,Regular communication,Brute Force,Low,Monitored,Suspicious
4/30/2026 5:08,10.164.196.40,192.168.61.5,HTTP,Unauthorized access,SQL Injection,Low,Detected,Normal
3/12/2026 15:51,10.11.124.110,192.168.129.203,ARP,Regular communication,Malware Activity,Medium,Blocked,Normal
4/26/2026 12:42,10.99.64.101,172.17.0.8,TCP,Connection retry,DNS Poisoning,High,Monitored,Suspicious
2/18/2026 9:10,192.168.114.196,172.25.203.52,ARP,High request rate,Malware Activity,Medium,Blocked,Normal
1/26/2026 10:59,192.168.179.179,172.20.128.98,HTTP,Normal traffic,Phishing,Medium,Detected,Suspicious
5/4/2026 20:48,10.44.92.149,172.20.150.128,DNS,Normal traffic,DDoS,Low,Blocked,Normal
4/13/2026 22:52,10.165.143.250,192.168.243.77,HTTP,Repeated requests,Phishing,High,Blocked,Normal
2/22/2026 22:11,10.182.138.203,172.18.18.76,DNS,Normal traffic,SQL Injection,Low,Detected,Suspicious
1/30/2026 2:08,192.168.31.115,172.31.102.173,TCP,Abnormal lookup,Brute Force,Medium,Detected,Normal
4/23/2026 1:16,10.240.210.105,192.168.125.26,TCP,Abnormal lookup,ARP Spoofing,High,Detected,Normal
3/20/2026 9:54,172.28.227.192,10.122.168.215,UDP,Normal traffic,SQL Injection,High,Monitored,Normal
4/15/2026 0:54,10.245.102.177,192.168.87.68,DNS,Repeated requests,SQL Injection,Medium,Monitored,Suspicious
4/16/2026 7:01,172.26.13.138,192.168.205.241,DNS,Normal traffic,Malware Activity,High,Blocked,Normal
2/23/2026 20:56,10.156.74.83,192.168.159.70,UDP,Repeated requests,DNS Poisoning,Low,Detected,Normal
3/3/2026 0:03,192.168.240.63,192.168.75.109,UDP,Connection retry,Malware Activity,Medium,Blocked,Suspicious
1/13/2026 19:19,192.168.77.212,10.153.211.85,ARP,Normal traffic,Malware Activity,Medium,Monitored,Normal
4/21/2026 16:08,10.77.94.202,192.168.51.210,TCP,Repeated requests,DDoS,Low,Detected,Suspicious
1/7/2026 6:40,10.177.141.196,172.20.162.144,DNS,High request rate,DDoS,Medium,Blocked,Suspicious
4/16/2026 7:59,10.32.51.238,192.168.56.212,DNS,Repeated requests,SQL Injection,Low,Blocked,Normal
4/16/2026 11:01,172.30.89.244,192.168.182.234,HTTP,High request rate,Malware Activity,Low,Blocked,Normal
3/31/2026 4:27,192.168.162.51,172.16.189.84,DNS,Suspicious packet flow,ARP Spoofing,High,Blocked,Normal
2/5/2026 12:16,192.168.36.109,172.28.193.214,UDP,Repeated requests,DDoS,High,Blocked,Suspicious
5/1/2026 9:19,10.197.151.195,192.168.247.99,DNS,High request rate,Phishing,Medium,Blocked,Suspicious
1/13/2026 20:23,172.19.228.224,172.22.125.242,HTTP,Regular communication,ARP Spoofing,Low,Monitored,Suspicious
4/13/2026 20:07,10.11.158.196,192.168.144.117,HTTP,Abnormal lookup,Malware Activity,High,Detected,Normal
1/20/2026 17:21,10.69.119.232,10.209.228.93,UDP,High request rate,SQL Injection,Medium,Blocked,Suspicious
2/9/2026 22:46,172.27.190.178,192.168.48.233,TCP,Regular communication,ARP Spoofing,Medium,Blocked,Normal
1/4/2026 4:08,10.16.177.251,192.168.15.237,UDP,Repeated requests,Malware Activity,High,Monitored,Suspicious
1/26/2026 14:41,10.114.249.187,172.27.195.226,DNS,Abnormal lookup,SQL Injection,Medium,Blocked,Normal
3/15/2026 11:58,172.27.174.132,172.29.155.69,DNS,Suspicious packet flow,DDoS,Low,Blocked,Normal
4/4/2026 20:28,10.254.235.246,10.218.80.250,ARP,Repeated requests,Malware Activity,Medium,Blocked,Suspicious
2/14/2026 17:27,192.168.66.90,172.16.31.151,ARP,Suspicious packet flow,Phishing,Low,Detected,Suspicious
2/28/2026 7:02,10.116.132.88,10.18.101.95,HTTP,Suspicious packet flow,Phishing,High,Blocked,Normal
2/23/2026 16:32,10.77.102.120,172.27.28.104,ARP,High request rate,ARP Spoofing,Medium,Detected,Suspicious
2/18/2026 10:29,172.31.196.216,172.31.1.181,TCP,Suspicious packet flow,DDoS,High,Monitored,Normal
3/15/2026 23:22,192.168.22.193,10.204.70.88,HTTP,Repeated requests,ARP Spoofing,High,Detected,Normal
1/28/2026 5:26,192.168.98.175,192.168.123.95,UDP,Regular communication,Phishing,High,Monitored,Normal
4/3/2026 9:38,10.65.41.12,192.168.163.63,UDP,Suspicious packet flow,DDoS,Low,Detected,Normal
1/28/2026 13:48,10.240.41.107,10.159.37.71,TCP,Regular communication,Phishing,Medium,Detected,Suspicious
5/5/2026 13:45,10.72.156.150,172.19.171.179,ARP,Connection retry,ARP Spoofing,High,Detected,Normal
3/20/2026 7:32,172.18.89.52,192.168.156.45,DNS,High request rate,Phishing,High,Monitored,Suspicious
3/14/2026 20:56,172.27.22.206,172.26.147.108,ARP,Suspicious packet flow,ARP Spoofing,High,Monitored,Normal
1/31/2026 14:44,10.115.84.154,10.138.17.67,HTTP,Repeated requests,SQL Injection,High,Detected,Normal
2/27/2026 15:16,10.49.78.197,10.7.231.101,HTTP,Connection retry,Malware Activity,Low,Monitored,Normal
4/21/2026 22:23,10.182.140.148,192.168.228.158,TCP,Normal traffic,Phishing,Low,Detected,Suspicious
1/1/2026 18:10,10.20.25.31,172.16.254.201,HTTP,Connection retry,Brute Force,High,Monitored,Suspicious
2/7/2026 21:27,192.168.153.157,192.168.103.17,UDP,Unauthorized access,Malware Activity,Medium,Blocked,Suspicious
4/2/2026 7:02,10.150.163.179,192.168.114.109,UDP,Abnormal lookup,Malware Activity,High,Blocked,Suspicious
3/23/2026 9:17,10.130.141.138,172.23.88.92,ARP,Repeated requests,DDoS,Low,Monitored,Suspicious
2/23/2026 4:43,10.109.243.142,172.20.140.107,DNS,Normal traffic,DNS Poisoning,Low,Monitored,Suspicious
2/12/2026 8:03,172.17.85.141,172.17.254.134,TCP,Repeated requests,Brute Force,Medium,Detected,Suspicious
3/7/2026 2:47,10.174.241.184,192.168.76.128,HTTP,Normal traffic,DDoS,Low,Detected,Normal
2/16/2026 13:03,192.168.70.59,192.168.142.59,TCP,Connection retry,Phishing,Medium,Blocked,Suspicious
3/23/2026 19:05,192.168.63.150,10.3.44.129,TCP,Connection retry,DNS Poisoning,High,Blocked,Suspicious
3/22/2026 16:15,192.168.192.102,172.24.74.253,ARP,Repeated requests,ARP Spoofing,Low,Detected,Suspicious
1/3/2026 4:48,172.24.58.0,172.30.135.241,TCP,Repeated requests,DNS Poisoning,High,Detected,Normal
3/15/2026 5:19,192.168.121.56,172.16.40.229,DNS,Connection retry,Phishing,High,Blocked,Normal
5/2/2026 16:08,10.129.0.192,192.168.96.79,UDP,Connection retry,SQL Injection,Low,Detected,Normal
3/2/2026 1:47,192.168.127.208,10.11.156.110,DNS,Unauthorized access,DNS Poisoning,High,Detected,Suspicious
1/16/2026 4:04,192.168.33.84,172.27.78.167,DNS,Normal traffic,Brute Force,Low,Detected,Normal
3/12/2026 0:56,10.112.111.42,172.18.2.19,DNS,Abnormal lookup,Brute Force,Low,Monitored,Normal
5/3/2026 18:39,192.168.136.119,192.168.53.242,HTTP,Unauthorized access,DDoS,Low,Detected,Suspicious
4/20/2026 18:53,172.25.147.76,192.168.43.254,TCP,Suspicious packet flow,DDoS,High,Monitored,Suspicious
1/31/2026 8:34,192.168.199.233,10.3.248.145,DNS,High request rate,DDoS,Medium,Blocked,Suspicious
